Index,Value
940,10.3
941,9.5
942,8.0
943,7.4
944,6.8
945,6.7
946,7.0
947,7.3
948,8.9
949,9.6
950,10.6
951,13.0
952,13.9
953,14.3
954,13.1
955,9.9
956,11.2
957,11.0
958,11.1
959,12.8
960,14.2
961,15.6
962,15.8
963,14.4
964,12.8
965,12.1
966,11.3
967,10.9
968,10.5
969,10.4
970,10.0
971,9.2
972,9.9
973,9.6
974,10.3
975,10.6
976,13.4
977,11.5
978,9.1
979,7.9
980,7.1
981,7.6
982,7.9
983,8.6
984,9.7
985,10.4
986,13.2
987,10.8
988,8.4
989,6.7
990,7.0
991,7.1
992,10.6
993,11.7
994,10.2
995,9.0
996,10.8
997,10.6
998,9.5
999,8.6
1000,8.1
1001,8.5
1002,7.9
1003,7.2
1004,6.9
1005,7.7
1006,7.8
1007,8.0
1008,8.2
1009,8.5
1010,8.7
1011,8.8
1012,8.1
1013,7.8
1014,7.4
1015,6.9
1016,7.1
1017,6.6
1018,6.7
1019,7.5
1020,7.3
1021,8.1
1022,7.3
1023,6.9
1024,6.8
1025,6.8
1026,6.9
1027,6.8
1028,7.1
1029,6.9
1030,7.0
1031,7.1
1032,7.0
1033,6.9
1034,6.6
1035,6.8
1036,6.7
1037,6.8
1038,7.2
1039,7.1
1040,6.8
1041,6.4
1042,5.8
1043,5.7
1044,5.9
1045,6.1
1046,6.2
1047,6.2
1048,6.2
1049,6.3
1050,6.8
1051,7.3
1052,7.6
1053,7.9
1054,7.6
1055,7.5
1056,7.6
1057,7.2
1058,6.7
1059,6.4
1060,6.2
1061,6.4
1062,8.9
1063,6.2
1064,6.0
1065,6.2
1066,6.5
1067,6.1
1068,6.0
1069,5.9
1070,6.1
1071,6.5
1072,6.5
1073,6.6
1074,6.3
1075,5.7
1076,5.4
1077,5.3
1078,5.2
1079,5.4
1080,5.5
1081,6.0
1082,6.7
1083,7.4
1084,6.2
1085,4.9
1086,5.0
1087,5.3
1088,5.2
1089,5.2
1090,5.7
1091,5.6
1092,5.7
1093,5.2
1094,5.0
1095,4.6
1096,3.8
1097,3.6
1098,3.4
1099,3.5
1100,3.2
1101,2.8
1102,3.0
1103,3.4
1104,3.7
1105,3.7
1106,4.1
1107,3.9
1108,4.0
1109,4.1
1110,4.2
1111,4.1
1112,4.3
1113,4.5
1114,4.4
1115,5.1
1116,6.3
1117,7.0
1118,9.0
1119,9.7
1120,11.9
1121,13.7
1122,15.1
1123,15.6
1124,15.1
1125,14.4
1126,13.6
1127,14.0
1128,13.8
1129,13.0
1130,15.5
1131,14.8
1132,14.9
1133,10.5
1134,5.3
1135,5.0
1136,5.3
1137,6.4
1138,7.1
1139,7.5
1140,8.0
1141,12.8
1142,19.9
1143,18.7
1144,19.5
1145,21.5
1146,18.9
1147,20.4
1148,20.2
1149,18.2
1150,17.3
1151,16.3
1152,16.3
1153,17.4
1154,17.6
1155,14.6
1156,13.5
1157,14.0
1158,12.2
1159,8.8
1160,7.5
1161,6.3
1162,5.7
1163,5.5
1164,7.5
1165,10.6
1166,13.2
1167,16.4
1168,21.2
1169,29.1
1170,33.9
1171,32.8
1172,29.5
1173,26.8
1174,22.8
1175,24.5
1176,24.1
1177,28.2
1178,36.3
1179,42.7
1180,46.8
1181,48.0
1182,47.3
1183,41.6
1184,32.4
1185,27.0
1186,28.5
1187,31.2
1188,31.4
1189,31.3
1190,27.8
1191,29.1
1192,30.1
1193,31.6
1194,32.1
1195,33.6
1196,34.0
1197,33.4
1198,33.8
1199,34.9
1200,36.5
1201,38.8
1202,40.3
1203,44.4
1204,46.9
1205,41.6
1206,37.5
1207,31.4
1208,30.0
1209,27.9
1210,15.4
1211,16.1
1212,19.3
1213,24.3
1214,30.6
1215,34.3
1216,38.4
1217,32.1
1218,30.0
1219,27.9
1220,29.5
1221,32.4
1222,32.2
1223,30.6
1224,32.2
1225,32.8
1226,30.7
1227,28.5
1228,27.7
1229,25.2
1230,23.2
1231,22.3
1232,22.8
1233,20.5
1234,17.9
1235,14.6
1236,13.9
1237,14.6
1238,15.7
1239,15.4
1240,12.4
1241,10.8
1242,10.1
1243,9.0
1244,9.8
1245,16.4
1246,19.6
1247,19.9
1248,22.8
1249,27.9
1250,30.8
1251,26.9
1252,27.1
1253,23.2
1254,19.9
1255,21.9
1256,21.5
1257,18.6
1258,18.7
1259,19.0
1260,18.0
1261,15.0
1262,12.1
1263,9.1
1264,7.6
1265,7.1
1266,7.3
1267,7.3
1268,7.9
1269,8.2
1270,7.0
1271,6.3
1272,5.8
1273,5.5
1274,5.6
1275,6.3
1276,6.0
1277,6.6
1278,4.8
1279,5.6
1280,4.8
1281,4.9
1282,5.4
1283,6.1
1284,6.5
1285,7.2
1286,8.6
1287,9.0
1288,10.2
1289,10.7
1290,9.9
1291,12.0
1292,9.2
1293,6.2
1294,7.8
1295,8.3
1296,8.4
1297,9.2
1298,9.4
1299,10.7
1300,11.5
1301,10.1
1302,9.1
1303,3.8
1304,3.2
1305,3.5
1306,3.3
1307,4.2
1308,5.4
1309,7.7
1310,8.4
1311,7.3
1312,7.2
1313,7.6
1314,8.3
1315,10.2
1316,11.0
1317,9.3
1318,9.4
1319,10.3
1320,11.8
1321,10.3
1322,10.5
1323,10.5
1324,9.5
1325,8.4
1326,8.3
1327,8.7
1328,9.0
1329,8.4
1330,7.9
1331,10.4
1332,11.9
1333,12.1
1334,12.7
1335,13.1
1336,14.6
1337,16.7
1338,18.1
1339,19.3
1340,20.7
1341,22.0
1342,23.2
1343,25.1
1344,25.3
1345,25.7
1346,17.7
1347,13.3
1348,12.7
1349,11.6
1350,9.8
1351,9.9
1352,14.7
1353,15.3
1354,14.7
1355,14.8
1356,14.6
1357,14.0
1358,14.4
1359,15.8
1360,17.6
1361,19.4
1362,22.4
1363,23.0
