,State Code,County Code,County Code,Parameter Code,Latitude,Longitude,Date Local,Time Local,Date GMT,Time GMT,Parameter Name,Sample Measurement,County Name
33763,55,79,79,42401,43.060975,-87.913504,2020-01-03,16:00,2020-01-03,22:00,Sulfur dioxide,-0.2,Milwaukee
33764,55,79,79,42401,43.060975,-87.913504,2020-01-03,17:00,2020-01-03,23:00,Sulfur dioxide,-0.2,Milwaukee
33765,55,79,79,42401,43.060975,-87.913504,2020-01-03,18:00,2020-01-04,00:00,Sulfur dioxide,-0.3,Milwaukee
33766,55,79,79,42401,43.060975,-87.913504,2020-01-03,19:00,2020-01-04,01:00,Sulfur dioxide,-0.2,Milwaukee
33767,55,79,79,42401,43.060975,-87.913504,2020-01-03,20:00,2020-01-04,02:00,Sulfur dioxide,-0.3,Milwaukee
33768,55,79,79,42401,43.060975,-87.913504,2020-01-03,21:00,2020-01-04,03:00,Sulfur dioxide,-0.2,Milwaukee
33769,55,79,79,42401,43.060975,-87.913504,2020-01-03,22:00,2020-01-04,04:00,Sulfur dioxide,-0.2,Milwaukee
33770,55,79,79,42401,43.060975,-87.913504,2020-01-03,23:00,2020-01-04,05:00,Sulfur dioxide,-0.2,Milwaukee
33771,55,79,79,42401,43.060975,-87.913504,2020-01-04,00:00,2020-01-04,06:00,Sulfur dioxide,-0.2,Milwaukee
33772,55,79,79,42401,43.060975,-87.913504,2020-01-04,01:00,2020-01-04,07:00,Sulfur dioxide,-0.2,Milwaukee
33773,55,79,79,42401,43.060975,-87.913504,2020-01-04,03:00,2020-01-04,09:00,Sulfur dioxide,-0.2,Milwaukee
33774,55,79,79,42401,43.060975,-87.913504,2020-01-04,04:00,2020-01-04,10:00,Sulfur dioxide,-0.2,Milwaukee
33775,55,79,79,42401,43.060975,-87.913504,2020-01-04,05:00,2020-01-04,11:00,Sulfur dioxide,-0.2,Milwaukee
33776,55,79,79,42401,43.060975,-87.913504,2020-01-04,06:00,2020-01-04,12:00,Sulfur dioxide,-0.2,Milwaukee
33777,55,79,79,42401,43.060975,-87.913504,2020-01-04,07:00,2020-01-04,13:00,Sulfur dioxide,-0.3,Milwaukee
33778,55,79,79,42401,43.060975,-87.913504,2020-01-04,08:00,2020-01-04,14:00,Sulfur dioxide,-0.2,Milwaukee
33779,55,79,79,42401,43.060975,-87.913504,2020-01-04,09:00,2020-01-04,15:00,Sulfur dioxide,-0.2,Milwaukee
33780,55,79,79,42401,43.060975,-87.913504,2020-01-04,10:00,2020-01-04,16:00,Sulfur dioxide,-0.2,Milwaukee
33781,55,79,79,42401,43.060975,-87.913504,2020-01-04,11:00,2020-01-04,17:00,Sulfur dioxide,-0.3,Milwaukee
33782,55,79,79,42401,43.060975,-87.913504,2020-01-04,12:00,2020-01-04,18:00,Sulfur dioxide,-0.3,Milwaukee
33783,55,79,79,42401,43.060975,-87.913504,2020-01-04,13:00,2020-01-04,19:00,Sulfur dioxide,-0.2,Milwaukee
33784,55,79,79,42401,43.060975,-87.913504,2020-01-04,14:00,2020-01-04,20:00,Sulfur dioxide,-0.2,Milwaukee
33785,55,79,79,42401,43.060975,-87.913504,2020-01-04,15:00,2020-01-04,21:00,Sulfur dioxide,-0.2,Milwaukee
33786,55,79,79,42401,43.060975,-87.913504,2020-01-04,16:00,2020-01-04,22:00,Sulfur dioxide,-0.2,Milwaukee
33787,55,79,79,42401,43.060975,-87.913504,2020-01-04,17:00,2020-01-04,23:00,Sulfur dioxide,-0.2,Milwaukee
33788,55,79,79,42401,43.060975,-87.913504,2020-01-04,18:00,2020-01-05,00:00,Sulfur dioxide,-0.2,Milwaukee
33789,55,79,79,42401,43.060975,-87.913504,2020-01-04,19:00,2020-01-05,01:00,Sulfur dioxide,-0.2,Milwaukee
