Index,Value
726,3.6
727,3.5
728,3.0
729,2.7
730,2.2
731,2.1
732,2.0
733,2.0
734,2.1
735,2.0
736,2.1
737,2.0
738,2.0
739,2.5
740,2.2
741,2.3
742,2.1
743,2.2
744,2.2
745,2.4
746,2.3
747,2.2
748,2.0
749,2.2
750,2.5
751,2.0
752,1.6
753,1.6
754,1.1
755,0.9
756,0.8
757,1.1
758,1.8
759,2.5
760,3.0
761,3.3
762,3.9
763,4.6
764,5.1
765,5.3
766,5.0
767,4.8
768,4.5
769,4.7
770,4.7
771,4.4
772,4.5
773,4.5
774,4.2
775,3.4
776,2.5
777,2.4
778,2.0
779,1.7
780,1.4
781,1.2
782,1.6
783,1.6
784,1.8
785,1.8
786,1.7
787,1.7
788,1.5
789,1.7
790,1.4
791,1.4
792,1.4
793,0.9
794,1.1
795,1.3
796,1.5
797,1.7
798,1.0
799,1.2
800,1.4
801,1.5
802,1.5
803,1.4
804,1.6
805,2.1
806,2.5
807,3.9
808,5.1
809,6.0
810,6.3
811,6.2
812,6.2
813,5.8
814,6.1
815,7.2
816,8.7
817,11.0
818,13.1
819,15.0
820,17.3
821,19.0
822,19.8
823,21.1
824,21.5
825,19.7
826,17.4
827,15.1
828,13.7
829,12.0
830,10.8
831,11.3
832,5.2
833,1.4
834,1.3
835,2.2
836,3.2
837,3.5
838,3.8
839,4.3
840,4.7
841,4.9
842,4.5
843,4.0
844,3.7
845,3.3
846,2.9
847,2.8
848,2.6
849,2.6
850,2.2
851,1.7
852,1.8
853,1.9
854,2.5
855,2.4
856,2.5
857,2.5
858,2.7
859,2.9
860,2.7
861,2.8
862,2.5
863,2.6
864,2.7
865,2.9
866,3.1
867,3.2
868,3.3
869,3.2
870,2.9
871,2.7
872,2.6
873,2.4
874,2.7
875,3.0
876,2.8
877,3.1
878,3.4
879,3.6
880,3.7
881,3.5
882,3.0
883,2.7
884,3.2
885,3.3
886,3.4
887,3.3
888,3.2
889,3.2
890,3.1
891,3.1
892,3.3
893,3.6
894,3.7
895,3.7
896,3.8
897,3.4
898,3.2
899,3.2
900,3.0
901,2.9
902,2.8
903,3.3
904,3.3
905,3.6
906,3.7
907,3.8
908,3.8
909,4.0
910,4.0
911,4.1
912,4.1
913,4.1
914,4.2
915,4.4
916,4.7
917,4.8
918,4.7
919,4.4
920,3.9
921,3.7
922,3.6
923,3.6
924,3.5
925,3.5
926,3.6
927,3.5
928,4.0
929,4.2
930,4.6
931,5.3
932,5.6
933,5.5
934,5.3
935,5.3
936,5.0
937,5.2
938,4.9
939,4.9
940,4.8
941,5.5
942,4.7
943,4.1
944,4.2
945,4.0
946,3.7
947,3.8
948,4.6
949,5.6
950,5.5
951,5.5
952,6.1
953,6.6
954,7.0
955,7.0
956,7.1
957,6.7
958,5.9
959,4.8
960,4.8
961,4.9
962,4.8
963,4.8
964,4.9
965,5.0
966,4.8
967,4.6
968,4.3
969,4.0
970,3.9
971,3.7
972,3.9
973,3.9
974,4.0
975,4.0
976,4.3
977,5.1
978,5.1
979,5.1
980,5.7
981,4.5
982,4.6
983,4.7
984,4.7
985,4.7
986,4.7
987,4.7
988,4.6
989,4.4
990,4.6
991,4.5
992,4.0
993,3.9
994,3.7
995,3.6
996,3.8
997,3.9
998,4.0
999,4.1
1000,4.0
1001,4.1
1002,4.2
1003,3.9
1004,3.7
1005,3.5
1006,3.4
1007,3.5
1008,3.4
1009,3.4
1010,3.4
1011,3.5
1012,3.7
1013,3.9
1014,3.9
1015,3.7
1016,3.7
1017,3.4
1018,3.3
1019,3.1
1020,3.1
1021,3.0
1022,3.0
1023,3.1
1024,3.2
1025,3.2
1026,3.3
1027,3.6
1028,3.8
1029,4.0
1030,4.2
1031,4.1
1032,4.2
1033,4.2
1034,4.2
1035,4.1
1036,4.0
1037,4.1
1038,4.1
1039,4.0
1040,4.0
1041,4.0
1042,4.0
1043,4.0
1044,3.9
1045,3.8
1046,3.8
1047,3.8
1048,3.9
1049,4.1
1050,4.2
1051,4.3
1052,4.5
1053,4.5
1054,4.4
1055,4.2
1056,4.2
1057,4.1
1058,4.2
1059,4.2
1060,4.3
1061,4.1
1062,3.9
1063,3.8
1064,3.7
1065,3.4
1066,3.1
1067,3.1
1068,3.1
1069,3.1
1070,3.2
1071,3.4
1072,3.5
1073,3.4
1074,3.5
1075,3.7
1076,3.6
1077,3.7
1078,3.7
1079,3.7
1080,3.7
1081,3.7
1082,3.6
1083,3.6
1084,3.5
1085,3.6
1086,3.3
1087,2.9
1088,2.5
1089,2.4
1090,2.5
1091,2.5
1092,2.5
1093,2.5
1094,2.6
1095,2.6
1096,2.6
1097,2.6
1098,2.6
1099,2.6
1100,2.8
1101,2.5
1102,2.2
1103,2.1
1104,2.1
1105,2.2
1106,2.2
1107,2.2
1108,2.4
1109,2.5
1110,2.6
1111,2.5
1112,2.4
1113,2.5
1114,2.3
1115,2.3
1116,2.4
1117,2.5
1118,2.5
1119,2.8
1120,3.0
1121,2.9
1122,2.9
1123,3.3
1124,3.5
1125,2.8
1126,2.5
1127,2.4
1128,2.8
1129,3.0
1130,3.0
1131,3.0
1132,3.2
1133,2.7
1134,2.9
1135,3.3
1136,3.5
1137,3.7
1138,3.5
1139,3.6
1140,3.8
1141,4.1
1142,4.1
1143,4.0
1144,4.1
1145,4.6
1146,6.7
1147,7.3
1148,8.0
1149,8.3
1150,10.4
1151,12.4
1152,11.2
1153,10.1
1154,10.0
1155,10.2
1156,11.0
1157,9.7
1158,8.8
1159,7.0
1160,7.0
1161,6.4
1162,6.0
1163,6.9
1164,7.7
