Index,Value
947,6.8
948,7.1
949,7.0
950,6.5
951,6.0
952,6.0
953,5.9
954,5.9
955,5.9
956,5.7
957,5.4
958,5.3
959,5.4
960,5.5
961,5.4
962,5.6
963,5.6
964,5.4
965,5.4
966,5.4
967,5.2
968,5.6
969,5.1
970,5.1
971,5.9
972,7.2
973,7.0
974,7.0
975,6.8
976,6.5
977,6.1
978,5.9
979,6.0
980,5.9
981,5.7
982,5.6
983,5.2
984,5.0
985,4.9
986,4.8
987,4.8
988,4.6
989,5.1
990,4.8
991,4.7
992,4.7
993,4.5
994,5.0
995,5.9
996,6.8
997,6.5
998,4.8
999,4.9
1000,5.2
1001,5.0
1002,4.7
1003,4.8
1004,5.0
1005,5.2
1006,5.5
1007,5.3
1008,5.1
1009,5.0
1010,5.2
1011,5.2
1012,4.5
1013,3.8
1014,3.7
1015,4.1
1016,3.9
1017,4.3
1018,4.0
1019,4.3
1020,4.2
1021,4.6
1022,4.5
1023,4.5
1024,4.3
1025,4.3
1026,3.8
1027,3.3
1028,2.9
1029,2.7
1030,3.1
1031,3.7
1032,4.2
1033,4.0
1034,3.8
1035,3.8
1036,4.1
1037,4.4
1038,4.2
1039,4.0
1040,4.0
1041,3.9
1042,4.6
1043,7.4
1044,12.5
1045,14.6
1046,21.3
1047,32.3
1048,18.1
1049,12.9
1050,12.4
1051,12.1
1052,13.5
1053,11.3
1054,10.3
1055,10.6
1056,14.4
1057,18.1
1058,23.6
1059,9.4
1060,8.6
1061,8.5
1062,7.5
1063,5.0
1064,4.4
1065,5.6
1066,5.3
1067,7.9
1068,13.0
1069,15.7
1070,16.7
1071,17.9
1072,11.9
1073,11.3
1074,9.9
1075,8.5
1076,8.6
1077,8.8
1078,10.0
1079,11.4
1080,11.9
1081,11.5
1082,14.5
1083,14.7
1084,17.8
1085,15.5
1086,16.4
1087,15.4
1088,15.6
1089,14.3
1090,15.7
1091,20.8
1092,19.5
1093,19.4
1094,20.3
1095,11.8
1096,12.2
1097,14.0
1098,17.8
1099,22.6
1100,30.0
1101,35.2
1102,36.5
1103,37.4
1104,35.0
1105,34.4
1106,37.4
1107,30.5
1108,28.1
1109,23.7
1110,23.4
1111,24.8
1112,23.7
1113,27.8
1114,25.6
1115,23.0
1116,26.8
1117,23.1
1118,25.9
1119,23.4
1120,24.8
1121,26.0
1122,26.3
1123,27.9
1124,27.2
1125,27.3
1126,28.6
1127,29.6
1128,32.1
1129,40.2
1130,46.4
1131,39.0
1132,31.3
1133,22.6
1134,15.8
1135,19.2
1136,20.8
1137,20.9
1138,25.7
1139,29.0
1140,33.2
1141,32.5
1142,34.3
1143,29.8
1144,25.9
1145,26.7
1146,27.4
1147,28.6
1148,25.9
1149,25.8
1150,26.1
1151,26.0
1152,26.7
1153,25.6
1154,24.2
1155,22.7
1156,27.1
1157,24.2
1158,22.5
1159,21.3
1160,22.5
1161,22.4
1162,19.6
1163,16.6
1164,17.6
1165,16.7
1166,19.8
1167,23.2
1168,25.2
1169,25.0
1170,26.2
1171,25.7
1172,28.4
1173,28.0
1174,27.4
1175,27.4
1176,26.6
1177,17.2
1178,14.7
1179,14.2
1180,16.4
1181,16.3
1182,16.4
1183,17.5
1184,19.1
1185,16.4
1186,12.3
1187,9.9
1188,7.7
1189,6.7
1190,8.2
1191,8.6
1192,7.6
1193,6.9
1194,6.8
1195,5.8
1196,4.9
1197,4.5
1198,4.9
1199,5.0
1200,4.4
1201,3.6
1202,3.9
1203,3.4
1204,3.3
1205,3.7
1206,3.7
1207,3.7
1208,3.6
1209,3.9
1210,4.5
1211,9.0
1212,9.5
1213,8.7
1214,10.8
1215,12.5
1216,13.2
1217,8.3
1218,6.4
1219,6.5
1220,6.5
1221,7.7
1222,8.8
1223,9.8
1224,10.4
1225,9.6
1226,9.2
1227,9.9
1228,7.9
1229,4.4
1230,3.6
1231,3.4
1232,3.9
1233,4.6
1234,4.8
1235,6.5
1236,7.5
1237,14.6
1238,8.1
1239,7.7
1240,5.6
1241,5.3
1242,6.1
1243,6.5
1244,6.8
1245,7.2
1246,7.3
1247,7.6
1248,8.4
1249,11.0
1250,9.7
1251,8.3
1252,8.1
1253,7.1
1254,6.2
1255,7.3
1256,8.9
1257,8.6
1258,9.2
1259,9.4
1260,10.1
1261,10.8
1262,12.4
1263,13.5
1264,14.4
1265,15.2
1266,15.6
1267,16.2
1268,16.3
1269,17.5
1270,17.8
1271,14.8
1272,11.8
1273,12.4
1274,13.1
1275,12.1
1276,10.6
1277,8.5
1278,7.1
1279,9.5
1280,12.7
1281,16.7
1282,18.6
1283,17.8
1284,19.0
1285,19.5
1286,21.6
1287,23.5
1288,25.5
1289,26.4
1290,27.2
1291,25.8
1292,21.8
1293,22.6
1294,20.5
1295,20.4
1296,20.0
1297,17.8
1298,16.5
1299,17.3
1300,15.0
1301,13.6
1302,13.5
1303,14.4
1304,15.8
1305,19.2
1306,26.5
1307,36.7
1308,39.1
1309,40.9
1310,43.6
1311,33.1
1312,33.1
1313,34.9
1314,34.7
1315,35.6
1316,38.3
1317,40.5
1318,40.9
1319,38.7
1320,36.3
1321,25.2
1322,14.9
1323,10.8
1324,11.4
1325,15.4
1326,18.1
1327,13.8
1328,9.0
1329,5.6
1330,4.8
1331,4.7
1332,6.0
1333,7.7
1334,8.4
1335,7.8
1336,7.0
1337,6.0
1338,5.9
1339,5.5
1340,5.6
1341,6.6
1342,6.8
1343,6.1
1344,6.6
1345,6.2
1346,5.1
1347,4.5
1348,4.7
1349,4.6
1350,4.5
1351,4.7
1352,5.7
1353,6.3
1354,7.1
1355,7.9
1356,8.1
1357,10.6
1358,13.0
1359,12.8
1360,13.1
1361,12.3
1362,10.0
1363,7.4
1364,6.5
1365,6.1
1366,6.4
1367,8.2
1368,8.1
1369,7.8
1370,9.3
1371,11.9
1372,14.6
1373,15.6
1374,15.7
1375,16.1
1376,16.2
1377,17.2
1378,16.2
1379,15.4
1380,15.3
1381,13.4
1382,11.6
1383,10.4
1384,9.9
1385,9.5
1386,9.5
1387,8.8
1388,8.6
1389,8.6
1390,9.0
1391,11.2
1392,13.5
1393,15.7
1394,14.2
1395,12.5
1396,12.3
1397,10.6
1398,9.5
1399,7.9
1400,7.5
1401,10.5
1402,14.8
1403,20.3
1404,22.8
1405,13.7
1406,10.1
1407,9.5
1408,12.7
1409,13.8
1410,15.6
1411,14.2
1412,15.4
1413,12.7
1414,11.6
1415,10.7
1416,7.8
1417,6.0
1418,6.1
1419,6.6
1420,6.9
1421,7.2
1422,7.2
1423,6.8
1424,7.6
1425,8.1
1426,8.4
1427,9.1
1428,12.0
1429,14.1
1430,13.9
1431,12.4
1432,14.7
1433,13.4
1434,11.1
1435,10.7
1436,10.4
1437,11.1
1438,11.6
1439,11.7
1440,12.2
1441,10.2
1442,7.8
1443,7.3
1444,6.7
1445,7.7
1446,7.6
1447,6.9
1448,6.1
1449,6.1
1450,8.8
1451,10.3
1452,10.7
1453,8.0
1454,7.9
